Record ID,Platform,Post Content,Media Type,Post Date & Time,User Name,City,State,Country,Engagement Type,Hashtags Used,Mentions,Engagement Count,Comments Text,Age_Group,User Demographics,Post Link,Campaign Name,Post Reach,User Profile Link,Post Impressions,Post Shares,Sponsored,Cost(USD)
104,LinkedIn,This is a sample post content,Image,10-10-2023 10:29,Patricia,New York, NY, USA,Like,#trending,@charlie,18492,Awesome product!,25-34,Male,http://socialmedia.com/post/309612,Summer Collection,224092,http://socialmedia.com/post/842278,168057,555184,FALSE,382687
105,Twitter,This is a sample post content,Image,19-04-2023 10:43,Vivaan,Mumbai, Maharashtra, India,Like,#trending,@charlie,483,Awesome product!,25-34,Female,http://socialmedia.com/post/323891,New Product Launch,162045,http://socialmedia.com/post/399882,244995,780762,FALSE,213062
106,Snapchat,Check out our new product! Check out our New Product Launch!,Text,19-10-2023 13:04,Liam,Sydney, NSW, Australia,Comment,#newproduct,@alice,8128,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/558107,Winter Sale,451482,http://socialmedia.com/post/556912,363106,70203,FALSE,435604
107,Instagram,This is a sample post content Check out our New Product Launch!,Text,08-02-2023 23:15,Patricia,New York, NY, USA,Comment,#newproduct,@alice,25296,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/612063,Winter Sale,432711,http://socialmedia.com/post/659558,432256,890992,FALSE,293423
108,Twitter,Loving the vibes here!,Video,17-01-2023 17:41,Olivia,Sydney, NSW, Australia,Like,#sample,@charlie,4629,Awesome product!,18-24,Female,http://socialmedia.com/post/727088,New Product Launch,282642,http://socialmedia.com/post/362862,334012,50534,FALSE,212301
109,TikTok,This is a sample post content,Text,20-03-2023 18:42,Emily,London, England, UK,Share,#sample,@alice,12424,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/656846,New Product Launch,479375,http://socialmedia.com/post/311113,327297,562771,FALSE,233255
110,Twitter,Check out our new product!,Text,20-01-2023 18:34,Patricia,New York, NY, USA,Like,#sample,@bob,19497,Great post!,25-34,Male,http://socialmedia.com/post/129386,New Product Launch,360549,http://socialmedia.com/post/936913,112456,330943,FALSE,255498
111,Snapchat,This is a sample post content,Image,23-11-2023 22:29,Olivia,Sydney, NSW, Australia,Like,#trending,@charlie,22257,Great post!,25-34,Female,http://socialmedia.com/post/996112,Winter Sale,629958,http://socialmedia.com/post/781601,654233,622045,TRUE,463407
112,Instagram,Loving the vibes here!,Image,27-11-2023 01:13,Aarav,Mumbai, Maharashtra, India,Like,#sample,@bob,26172,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/541542,Summer Collection,402785,http://socialmedia.com/post/559074,81621,854091,FALSE,381315
113,Twitter,Check out our new product! Check out our New Product Launch!,Video,26-05-2023 12:00,John,New York, NY, USA,Like,#newproduct,@charlie,3789,Great post!,25-34,Female,http://socialmedia.com/post/646701,Winter Sale,838322,http://socialmedia.com/post/69376,520868,92597,TRUE,261461
114,Facebook,Check out our new product!,Video,15-11-2023 06:14,Oliver,London, England, UK,Share,#sample,@bob,17145,Great post!,25-34,Male,http://socialmedia.com/post/524728,New Product Launch,719147,http://socialmedia.com/post/271651,908758,465192,TRUE,425172
115,Twitter,This is a sample post content,Image,04-03-2023 05:28,Emily,London, England, UK,Like,#sample,@bob,14160,Great post!,25-34,Female,http://socialmedia.com/post/787588,Summer Collection,186271,http://socialmedia.com/post/829488,212534,89189,FALSE,280835
116,Instagram,This is a sample post content,Link,25-03-2023 03:29,Aanya,Mumbai, Maharashtra, India,Comment,#trending,@alice,60,Great post!,18-24,Female,http://socialmedia.com/post/303679,Winter Sale,253723,http://socialmedia.com/post/883395,460874,762715,FALSE,298111
117,TikTok,Check out our new product! Check out our New Product Launch!,Video,12-03-2023 13:04,Sophie,London, England, UK,Comment,#newproduct,@charlie,1472,Awesome product!,25-34,Male,http://socialmedia.com/post/959676,Summer Collection,318282,http://socialmedia.com/post/257415,414452,898210,FALSE,293452
118,Instagram,Check out our new product!,Image,02-12-2023 10:56,Aanya,Mumbai, Maharashtra, India,Follow,#trending,@charlie,1316,Awesome product!,25-34,Male,http://socialmedia.com/post/95974,Summer Collection,263547,http://socialmedia.com/post/84119,327203,49252,FALSE,159631
119,Instagram,This is a sample post content,Link,23-05-2023 08:52,Mary,New York, NY, USA,Like,#sample,@bob,1072,Great post!,25-34,Male,http://socialmedia.com/post/604172,Winter Sale,436196,http://socialmedia.com/post/15765,87177,891655,FALSE,300523
120,LinkedIn,This is a sample post content,Image,11-09-2023 02:47,Emma,Sydney, NSW, Australia,Like,#trending,@alice,8,Great post!,25-34,Female,http://socialmedia.com/post/452205,New Product Launch,273908,http://socialmedia.com/post/983800,308539,625632,FALSE,325584
121,Facebook,Loving the vibes here!,Image,01-06-2023 03:29,Mary,New York, NY, USA,Share,#sample,@alice,1440,Awesome product!,18-24,Male,http://socialmedia.com/post/842758,New Product Launch,650819,http://socialmedia.com/post/547441,781822,322248,TRUE,315428
122,Instagram,This is a sample post content,Text,04-12-2023 16:59,Aarav,Mumbai, Maharashtra, India,Like,#sample,@alice,26032,Awesome product!,25-34,Male,http://socialmedia.com/post/419728,Summer Collection,425791,http://socialmedia.com/post/233376,271411,217075,FALSE,391524
123,Facebook,Check out our new product!,Image,21-03-2023 00:11,Noah,Sydney, NSW, Australia,Like,#sample,@alice,475,Awesome product!,25-34,Female,http://socialmedia.com/post/381845,New Product Launch,322600,http://socialmedia.com/post/608292,370556,730172,FALSE,391960
124,TikTok,This is a sample post content Check out our New Product Launch!,Video,11-10-2023 16:11,Aanya,Mumbai, Maharashtra, India,Comment,#newproduct,@charlie,39210,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/512429,New Product Launch,774634,http://socialmedia.com/post/286801,867602,547561,TRUE,333263
125,Instagram,Check out our new product!,Video,29-01-2023 07:34,Patricia,New York, NY, USA,Like,#trending,@alice,484,Awesome product!,18-24,Male,http://socialmedia.com/post/526326,Winter Sale,420729,http://socialmedia.com/post/118896,358458,313906,FALSE,222987
126,TikTok,Loving the vibes here!,Text,07-03-2023 08:28,Mary,New York, NY, USA,Follow,#trending,@bob,33492,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/488441,Summer Collection,991071,http://socialmedia.com/post/296035,778121,362085,TRUE,117094
127,Twitter,This is a sample post content,Video,02-03-2023 09:27,Oliver,London, England, UK,Like,#trending,@alice,810,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/411534,Summer Collection,392118,http://socialmedia.com/post/156410,296784,156848,FALSE,329315
128,LinkedIn,This is a sample post content Check out our New Product Launch!,Text,29-12-2023 00:52,Diya,Mumbai, Maharashtra, India,Like,#newproduct,@charlie,424,Great post!,25-34,Female,http://socialmedia.com/post/311788,Summer Collection,279883,http://socialmedia.com/post/90968,183521,379025,FALSE,375137
129,Instagram,This is a sample post content Check out our New Product Launch!,Video,29-10-2023 09:12,John,New York, NY, USA,Share,#newproduct,@alice,2976,Great post!,18-24,Male,http://socialmedia.com/post/244903,Summer Collection,615181,http://socialmedia.com/post/536286,955620,110477,TRUE,358892
130,Instagram,This is a sample post content,Text,29-10-2023 00:03,Noah,Sydney, NSW, Australia,Comment,#trending,@charlie,1984,Great post!,25-34,Male,http://socialmedia.com/post/600692,Winter Sale,152860,http://socialmedia.com/post/87002,1378,633704,FALSE,247358
131,Instagram,Check out our new product!,Text,31-07-2023 17:53,Noah,Sydney, NSW, Australia,Comment,#trending,@bob,8100,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/436351,Winter Sale,136736,http://socialmedia.com/post/445044,58990,991533,FALSE,405986
132,Snapchat,Check out our new product! Check out our New Product Launch!,Video,07-07-2023 14:03,Vivaan,Mumbai, Maharashtra, India,Comment,#newproduct,@alice,24555,Great post!,25-34,Female,http://socialmedia.com/post/216112,Summer Collection,915586,http://socialmedia.com/post/193574,593239,163175,TRUE,209548
133,Twitter,This is a sample post content,Image,28-05-2023 05:39,Noah,Sydney, NSW, Australia,Share,#sample,@alice,43110,Awesome product!,25-34,Female,http://socialmedia.com/post/493594,Summer Collection,983093,http://socialmedia.com/post/739479,705918,222204,TRUE,111554
134,Facebook,Loving the vibes here! Check out our New Product Launch!,Video,12-01-2023 22:55,Patricia,New York, NY, USA,Like,#newproduct,@alice,10890,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/992701,New Product Launch,324303,http://socialmedia.com/post/697075,124681,20973,FALSE,363471
135,Facebook,Check out our new product! Check out our New Product Launch!,Text,13-04-2023 07:07,Emma,Sydney, NSW, Australia,Like,#newproduct,@bob,2137.5,Awesome product!,25-34,Male,http://socialmedia.com/post/26102,Winter Sale,507973,http://socialmedia.com/post/676338,830280,319261,TRUE,218264
136,Instagram,Loving the vibes here! Check out our New Product Launch!,Image,19-07-2023 10:20,James,New York, NY, USA,Like,#newproduct,@charlie,8952,Great post!,18-24,Male,http://socialmedia.com/post/148342,Winter Sale,425514,http://socialmedia.com/post/944829,109942,920611,FALSE,250936
137,YouTube,This is a sample post content,Image,12-09-2023 21:27,Emma,Sydney, NSW, Australia,Like,#sample,@charlie,30586.5,Great post!,25-34,Female,http://socialmedia.com/post/905057,New Product Launch,889454,http://socialmedia.com/post/593121,667884,517147,TRUE,261097
138,Twitter,Loving the vibes here!,Video,26-05-2023 08:47,Emily,London, England, UK,Share,#sample,@alice,28408.5,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/531737,New Product Launch,581706,http://socialmedia.com/post/960287,738927,676716,TRUE,206221
139,Facebook,Loving the vibes here! Check out our New Product Launch!,Text,08-11-2023 18:11,Liam,Sydney, NSW, Australia,Like,#newproduct,@charlie,4627.5,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/388857,Winter Sale,999360,http://socialmedia.com/post/970489,871216,745709,TRUE,169585
140,Facebook,Check out our new product! Check out our New Product Launch!,Image,18-08-2023 08:31,Patricia,New York, NY, USA,Like,#newproduct,@charlie,28980,Great post!,25-34,Male,http://socialmedia.com/post/56273,Summer Collection,737895,http://socialmedia.com/post/349326,825747,127433,TRUE,356421
141,Facebook,Check out our new product! Check out our New Product Launch!,Text,23-02-2023 23:22,Emma,Sydney, NSW, Australia,Follow,#newproduct,@charlie,46237.5,Awesome product!,18-24,Male,http://socialmedia.com/post/700187,Summer Collection,859762,http://socialmedia.com/post/681176,523131,917703,TRUE,186116
142,Facebook,This is a sample post content Check out our New Product Launch!,Video,19-02-2023 19:53,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@bob,37670,Awesome product!,25-34,Female,http://socialmedia.com/post/603516,Summer Collection,130753,http://socialmedia.com/post/841805,18628,279103,FALSE,424985
143,TikTok,Check out our new product! Check out our New Product Launch!,Image,03-03-2023 23:54,Harry,London, England, UK,Like,#newproduct,@bob,32964,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/738122,Winter Sale,905603,http://socialmedia.com/post/121379,654765,766172,TRUE,496429
144,Instagram,This is a sample post content,Text,01-08-2023 14:29,Liam,Sydney, NSW, Australia,Follow,#sample,@alice,1188,Awesome product!,18-24,Female,http://socialmedia.com/post/791997,Winter Sale,473849,http://socialmedia.com/post/360863,476597,62590,FALSE,352354
145,Twitter,This is a sample post content,Video,28-08-2023 13:47,Aanya,Mumbai, Maharashtra, India,Follow,#trending,@bob,41157,Awesome product!,18-24,Female,http://socialmedia.com/post/410845,Summer Collection,627746,http://socialmedia.com/post/510841,944741,771496,TRUE,411696
146,Facebook,This is a sample post content,Video,23-09-2023 11:53,Noah,Sydney, NSW, Australia,Follow,#trending,@charlie,6967.5,Awesome product!,18-24,Female,http://socialmedia.com/post/927501,Winter Sale,807235,http://socialmedia.com/post/540269,556233,550565,TRUE,365532
147,Instagram,Check out our new product! Check out our New Product Launch!,Image,18-08-2023 19:55,Liam,Sydney, NSW, Australia,Share,#newproduct,@alice,968,Great post!,18-24,Female,http://socialmedia.com/post/545215,Winter Sale,185410,http://socialmedia.com/post/629707,34519,11134,FALSE,272450
148,Instagram,Check out our new product!,Link,11-11-2023 08:30,Patricia,New York, NY, USA,Follow,#trending,@charlie,1520,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/833878,New Product Launch,51472,http://socialmedia.com/post/941981,407051,804142,FALSE,458377
149,Facebook,Check out our new product! Check out our New Product Launch!,Video,19-06-2023 09:07,Noah,Sydney, NSW, Australia,Like,#newproduct,@bob,4190,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/197285,Summer Collection,299184,http://socialmedia.com/post/554226,418528,966150,FALSE,441601
150,TikTok,This is a sample post content Check out our New Product Launch!,Video,17-03-2023 01:34,Vivaan,Mumbai, Maharashtra, India,Like,#newproduct,@alice,56052,Awesome product!,25-34,Male,http://socialmedia.com/post/334785,Winter Sale,514568,http://socialmedia.com/post/905944,935187,484601,TRUE,163683
151,Twitter,This is a sample post content,Video,14-04-2023 12:10,Liam,Sydney, NSW, Australia,Share,#trending,@bob,2568,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/207089,Summer Collection,227003,http://socialmedia.com/post/845385,69277,51369,FALSE,444470
152,Facebook,Check out our new product! Check out our New Product Launch!,Text,19-04-2023 05:51,Emily,London, England, UK,Comment,#newproduct,@bob,23695,Great post!,25-34,Female,http://socialmedia.com/post/874909,New Product Launch,211771,http://socialmedia.com/post/650237,75608,40003,FALSE,181185
153,Facebook,Check out our new product!,Video,11-11-2023 10:08,John,New York, NY, USA,Comment,#trending,@charlie,7372.5,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/655061,New Product Launch,562056,http://socialmedia.com/post/205008,737428,362968,TRUE,103033
154,Twitter,Loving the vibes here!,Image,10-08-2023 20:04,Aanya,Mumbai, Maharashtra, India,Share,#sample,@bob,37233,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/514170,Winter Sale,827879,http://socialmedia.com/post/559254,762190,565913,TRUE,488369
155,Twitter,Loving the vibes here!,Video,09-02-2023 20:22,Aarav,Mumbai, Maharashtra, India,Like,#sample,@bob,41751,Great post!,18-24,Male,http://socialmedia.com/post/655776,Winter Sale,747032,http://socialmedia.com/post/346665,900488,724883,TRUE,445874
156,Snapchat,This is a sample post content Check out our New Product Launch!,Video,03-08-2023 23:54,Vivaan,Mumbai, Maharashtra, India,Like,#newproduct,@alice,8823,Great post!,18-24,Male,http://socialmedia.com/post/936347,Winter Sale,887019,http://socialmedia.com/post/852890,668804,704672,TRUE,233186
157,Instagram,This is a sample post content,Link,12-07-2023 14:32,Emily,London, England, UK,Comment,#sample,@bob,23442,Great post!,18-24,Female,http://socialmedia.com/post/135971,Summer Collection,681009,http://socialmedia.com/post/512443,736127,492651,TRUE,359482
158,Instagram,Check out our new product!,Video,29-08-2023 13:55,Noah,Sydney, NSW, Australia,Like,#sample,@bob,28248,Great post!,18-24,Male,http://socialmedia.com/post/621645,Winter Sale,361413,http://socialmedia.com/post/480039,489660,42384,FALSE,497810
159,LinkedIn,This is a sample post content,Text,14-04-2023 18:02,Olivia,Sydney, NSW, Australia,Like,#sample,@charlie,5484,Awesome product!,18-24,Male,http://socialmedia.com/post/899067,New Product Launch,111889,http://socialmedia.com/post/278232,174068,410296,FALSE,240912
160,LinkedIn,This is a sample post content,Image,20-04-2023 21:38,Patricia,New York, NY, USA,Like,#sample,@bob,1704,Awesome product!,18-24,Female,http://socialmedia.com/post/860875,New Product Launch,21911,http://socialmedia.com/post/668469,248458,485419,FALSE,258263
161,YouTube,This is a sample post content,Image,20-02-2023 20:13,Emily,London, England, UK,Comment,#trending,@charlie,1248,Awesome product!,25-34,Male,http://socialmedia.com/post/42865,Winter Sale,294100,http://socialmedia.com/post/872316,34218,843418,FALSE,425816
162,Facebook,Loving the vibes here! Check out our New Product Launch!,Text,20-10-2023 22:46,James,New York, NY, USA,Like,#newproduct,@bob,21532.5,Great post!,25-34,Male,http://socialmedia.com/post/16548,Winter Sale,653535,http://socialmedia.com/post/338299,624723,598249,TRUE,131354
